Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,titre,to_translate,API
4276,4276,4276,4276,Ses01M_script03_2_M030," Oh very, very interesting Amanda.  How about the child of uh... four, six or maybe nine---you know, we could work up a splendid little debate about it, you know?  Intemperate tots.",
4277,4277,4277,4277,Ses01M_script03_2_F029, Shut up.,
4278,4278,4278,4278,Ses01M_script03_2_F030, Not very funny darling.  Why don't you have some more brandy?,
4279,4279,4279,4279,Ses01M_script03_2_M031, That's a very good idea I think I will.,
4280,4280,4280,4280,Ses01M_script03_2_M032, Would you uh...turn that off please? You're going to wake the people upstairs.,
4281,4281,4281,4281,Ses01M_script03_2_F031, Why?,
4282,4282,4282,4282,Ses01M_script03_2_F032, There are no people upstairs. It's a photographer's studio.,
4283,4283,4283,4283,Ses01M_script03_2_M033, Well then you'll wake the people downstairs.,
4284,4284,4284,4284,Ses01M_script03_2_F033, They are away in Tunis.,
4285,4285,4285,4285,Ses01M_script03_2_M034, This is no time a year for Tunis.,
4286,4286,4286,4286,Ses01M_script03_2_F034," Turn it on again, please.",
4287,4287,4287,4287,Ses01M_script03_2_M035, I will do no such thing.,
4288,4288,4288,4288,Ses01M_script03_2_F035, Very well if you insist on being boorish and idiotic.,
4289,4289,4289,4289,Ses01M_script03_2_M036, Turn it off. It's driving me mad.,
4290,4290,4290,4290,Ses01M_script03_2_F036, I won't.,
4291,4291,4291,4291,Ses01M_script03_2_M037, Turn it off.,
4292,4292,4292,4292,Ses01M_script03_2_F037, Stop it. No. Go away.,
4293,4293,4293,4293,Ses01M_script03_2_M038, Amanda listen. Listen.,
4294,4294,4294,4294,Ses01M_script03_2_F038," listen Oh I'm sick and tired of listening to you, you damn sadistic bully.",
4295,4295,4295,4295,Ses01M_script03_2_M039, That's very amusing indeed.,
4296,4296,4296,4296,Ses01M_script03_2_F039," Oh you're cruel you're...you're...I hate you, I hate you. Go away. You're conceited. You're overbearing. You're utterly impossible.",
4297,4297,4297,4297,Ses01M_script03_2_M040," You...You're an evil minded, self-centered little wench and I never want to see you again.",
4298,4298,4298,4298,Ses01M_script03_2_F040, This is the end do you hear me?  Finally and forever.,
4299,4299,4299,4299,Ses01M_script03_2_M041, You're not going like this.,
4300,4300,4300,4300,Ses01M_script03_2_F041," Oh yes I am...Oh yes I am. Let go of me. You let go. You...urgh...You're a cruel friend. I loathe and I hate you. Marry you again...Ha...Never, never, never, never. I hope you die in torment. You beast.",
4301,4301,4301,4301,Ses01M_script03_2_M042, No you're not.,
4302,4302,4302,4302,Ses01M_script03_2_M043, Shut up. Shut up. I wouldn't marry you again if you came crawling back to me on a bended knee. You are an evil tempered little vampire and I never want to see you again as long as I live.,
4303,4303,4303,4303,Ses04F_impro03_F000, I have something to tell you.,
4304,4304,4304,4304,Ses04F_impro03_M000, What?  You seem so excited.,
4305,4305,4305,4305,Ses04F_impro03_F001, It's really exciting.  Don't you want to guess?,
4306,4306,4306,4306,Ses04F_impro03_M001," Uh, you got a new car, a new house. Uh, a dog.",
4307,4307,4307,4307,Ses04F_impro03_F002, Look.,
4308,4308,4308,4308,Ses04F_impro03_M002, Are you serious?  You're getting married.,
4309,4309,4309,4309,Ses04F_impro03_F003, Yes.  He finally proposed.  I'm getting married.,
4310,4310,4310,4310,Ses04F_impro03_M003, Holy shit that's amazing.,
4311,4311,4311,4311,Ses04F_impro03_F004, I know. I'm so-,
4312,4312,4312,4312,Ses04F_impro03_M004, Congratulations.,
4313,4313,4313,4313,Ses04F_impro03_F005, Thank you. [LAUGHTER],
4314,4314,4314,4314,Ses04F_impro03_M005," I'm invited, right.",
4315,4315,4315,4315,Ses04F_impro03_F006, You think. [LAUGHTER],
4316,4316,4316,4316,Ses04F_impro03_M006," I'll have to, uh, I'll have to get myself a new tux.  My, uh, the old one is a little worn and dirty.  That's awesome.  Where are you guys going to have it?",
4317,4317,4317,4317,Ses04F_impro03_F007," Well actually we were just talking about today and I don't really want to do like the traditional church thing, you know.  So we are going to get married in the meadow.",
4318,4318,4318,4318,Ses04F_impro03_F008, Do you remember up by Yosemite? Yeah.,
4319,4319,4319,4319,Ses04F_impro03_M007," Well, that's- that's- that's beautiful. That's a beautiful place to do it.",
4320,4320,4320,4320,Ses04F_impro03_F009, We're going to get married in the middle of a meadow. [LAUGHTER],
4321,4321,4321,4321,Ses04F_impro03_F010," Everybody's going to come up. We're going to stay in all the pretty cabins up there and, um, everybody's going to have, you know, really flowery sort of naturey stuff.",
4322,4322,4322,4322,Ses04F_impro03_F011, So pretty.,
4323,4323,4323,4323,Ses04F_impro03_M008, That's great,
4324,4324,4324,4324,Ses04F_impro03_M009, I hope- they're not like,
4325,4325,4325,4325,Ses04F_impro03_F012, Very Midsummer Night's wedding.,
4326,4326,4326,4326,Ses04F_impro03_M010," Right.  Nice.  That's great.  I hope while we're up there nobody gets attacked by any, like, bears or wolves or anything.",
4327,4327,4327,4327,Ses04F_impro03_F013, Thanks. Thanks a lot.  You're really helping the Excitement here. I hope no one dies.,
4328,4328,4328,4328,Ses04F_impro03_M011," Well no, I am- I'm trying to be positive",
4329,4329,4329,4329,Ses04F_impro03_M012, I'm trying to be positive.  I'm trying to say I hope that doesn't happen.,
4330,4330,4330,4330,Ses04F_impro03_F014," Okey Well- well-, you know what?  I was hoping that you would help",
4331,4331,4331,4331,Ses04F_impro03_M013, We're going to be in the middle of the wilderness. These kind of things happen,
4332,4332,4332,4332,Ses04F_impro03_F015, plan everything.  So then you can make sure that no one gets attacked by bears.,
4333,4333,4333,4333,Ses04F_impro03_M014, Yeah.  I'll help plan.,
4334,4334,4334,4334,Ses04F_impro03_F016, Yeah?,
4335,4335,4335,4335,Ses04F_impro03_M015, Yeah.,
4336,4336,4336,4336,Ses04F_impro03_F017, Really?,
4337,4337,4337,4337,Ses04F_impro03_M016, Sure.,
4338,4338,4338,4338,Ses04F_impro03_F018," Okay.  It's going to be in, like, six months.  So we don't have a really long time.",
4339,4339,4339,4339,Ses04F_impro03_M017," I'm thinking greens, lots of greens. Greens and browns.  We're nature.",
4340,4340,4340,4340,Ses04F_impro03_F019, Okay.,
4341,4341,4341,4341,Ses04F_impro03_F020, No.  No browns.,
4342,4342,4342,4342,Ses04F_impro03_M018, Why not browns?,
4343,4343,4343,4343,Ses04F_impro03_F021, It's a wedding.,
4344,4344,4344,4344,Ses04F_impro03_M019," It's a light brown, tanish.",
4345,4345,4345,4345,Ses04F_impro03_F022, Blue for the sky.,
4346,4346,4346,4346,Ses04F_impro03_F023, Come on.,
4347,4347,4347,4347,Ses04F_impro03_M020, I just think browns are really what you want to go with.  I mean I think there's more contrast between brown and green than there is-,
4348,4348,4348,4348,Ses04F_impro03_F024, who- Who's getting married though?,
4349,4349,4349,4349,Ses04F_impro03_M021, I know but you just asked me to-,
4350,4350,4350,4350,Ses04F_impro03_F025, to help plan because I'm getting married. [LAUGHTER],
4351,4351,4351,4351,Ses04F_impro03_M022, So we're going to go greens and browns.,
4352,4352,4352,4352,Ses04F_impro03_F026, No.,
4353,4353,4353,4353,Ses04F_impro03_M023," Come on.  Please will you do the greens and browns, just the browns for me?",
4354,4354,4354,4354,Ses04F_impro03_M024, Just for me.  Come on.  I'm your best friend.,
4355,4355,4355,4355,Ses04F_impro03_F027, It's not your wedding. You can-,
4356,4356,4356,4356,Ses04F_impro03_M025, I'm your best friend,
4357,4357,4357,4357,Ses04F_impro03_F028, You know what? You know what?,
4358,4358,4358,4358,Ses04F_impro03_M026, Give me the browns.,
4359,4359,4359,4359,Ses04F_impro03_F029," You can't ruin my mood today.  If you want to wear a brown tux, you go ahead and wear a brown tux",
4360,4360,4360,4360,Ses04F_impro03_M027, Okay.  Fine.  So green and what?,
4361,4361,4361,4361,Ses04F_impro03_F030, but bridesmaids aren't wearing brown and I'm not wearing brown.,
4362,4362,4362,4362,Ses04F_impro03_M028, Blue?,
4363,4363,4363,4363,Ses04F_impro03_F031, Maybe,
4364,4364,4364,4364,Ses04F_impro03_M029," Okay, fine. Greens and blues.",
4365,4365,4365,4365,Ses04F_impro03_F032, I like blue.,
4366,4366,4366,4366,Ses04F_impro03_M030, Greens and blues and maybe a little light yellow?,
4367,4367,4367,4367,Ses04F_impro03_F033, That would work.,
4368,4368,4368,4368,Ses04F_impro03_M031, Yeah?,
4369,4369,4369,4369,Ses04F_impro03_F034," Throw in a little- little, uh, trim in yellow.  Maybe some yellow flowers.",
4370,4370,4370,4370,Ses04F_impro03_M032," Okay.  That sounds good. Um, and, uh, we're going to get like a five, uh, story cake, right?",
4371,4371,4371,4371,Ses04F_impro03_F035," Yeah.  I hadn't actually thought about the cake yet, but",
4372,4372,4372,4372,Ses04F_impro03_M033," I mean, you know, you're going to have at least, like, two hundred and fifty people come.  So we're going to need, you know, just a huge buffet.",
4373,4373,4373,4373,Ses04F_impro03_F036, Yes.,
4374,4374,4374,4374,Ses04F_impro03_M034," Fried chicken, mashed potatoes.",
4375,4375,4375,4375,Ses04F_impro03_F037, See this is why you have to help.,
4376,4376,4376,4376,Ses04F_impro03_F038, because you're going to take care of everything.  You're going to think of all the details that I forget.,
4377,4377,4377,4377,Ses04F_impro03_M035, Well I can't be in charge of this.  I mean I got things I got to do.,
4378,4378,4378,4378,Ses04F_impro03_F039, Well right but you can help.,
4379,4379,4379,4379,Ses04F_impro03_M036, Well this is really exciting.  I mean- I just- I couldn't be happier right now.,
4380,4380,4380,4380,Ses04F_impro03_M037, I'm thrilled.  God.,
4381,4381,4381,4381,Ses04F_impro03_F040, Ha ha ha.,
4382,4382,4382,4382,Ses04F_impro03_F041, Ha ha.,
4383,4383,4383,4383,Ses04F_impro03_M038, Just ecstatic.  I can't believe you're my best friend,
4384,4384,4384,4384,Ses04F_impro03_F042, Just couldn't be any cooler.,
4385,4385,4385,4385,Ses04F_impro03_M039," You're my best friend, we're growing up and now you're getting married. that's amazing",
4386,4386,4386,4386,Ses04F_impro03_F043, I know.  I've been waiting forever.  I can't believe it's finally happening.,
4387,4387,4387,4387,Ses04F_impro03_M040, Wow.  I just- I- I- I feel like I'm going to faint.,
4388,4388,4388,4388,Ses04F_impro03_M041, I'm so- all the blood,
4389,4389,4389,4389,Ses04F_impro03_F044, You don't look like you're going to faint.,
4390,4390,4390,4390,Ses04F_impro03_M042," has just rushed to my head, and I, and I mean honestly.",
4391,4391,4391,4391,Ses04F_impro03_M043, I'm getting a little weak in the knees.,
4392,4392,4392,4392,Ses04F_impro03_F045, So- So when are you getting married Mr. Excited?,
4393,4393,4393,4393,Ses04F_impro03_M044," You know that I've never-I- I have a long run of bad relationships but, you know, I mean, you got to work through it.  It's fine.",
4394,4394,4394,4394,Ses04F_impro03_F046, What about Kathy?  I mean you guys have been dating for a while.,
4395,4395,4395,4395,Ses04F_impro03_M045," Yeah, but",
4396,4396,4396,4396,Ses04F_impro03_F047, You haven't ruined it yet.,
4397,4397,4397,4397,Ses04F_impro03_M046," Yeah.  I know but it's, you know, maybe we'll get married.  I don't know.  Should be pretty-",
4398,4398,4398,4398,Ses04F_impro03_F048, You really like,
4399,4399,4399,4399,Ses04F_impro03_M047," I don't know.  Okay.  I mean gosh.  There's just- look there's a lot of pressure in getting married, okay.",
4400,4400,4400,4400,Ses04F_impro03_F049, What?  She could be just as excited as I am right now.,
4401,4401,4401,4401,Ses04F_impro03_F050, You could make her that excited.  You really like her.  You guys have been together for a really long time now.,
4402,4402,4402,4402,Ses04F_impro03_M048," Oh, I've made her that excited.",
4403,4403,4403,4403,Ses04F_impro03_F051, [LAUGHTER] That's more than I needed to know.,
4404,4404,4404,4404,Ses04F_impro03_M049, What?  You've heard me talk about it before.,
4405,4405,4405,4405,Ses04F_impro03_F052, [laughter],
4406,4406,4406,4406,Ses04F_impro03_M050, I'm a monster in bed.,
4407,4407,4407,4407,Ses05F_impro04_F000," Brian, I need help.",
4408,4408,4408,4408,Ses05F_impro04_M000," Babe, I don't know what to tell you.  Don't give up.",
4409,4409,4409,4409,Ses05F_impro04_F001, I don't--I'm just--I'm thinking maybe I should move back home or something.  I don't I don't know what to do.  I can't - I cant keep living the way I'm living.,
4410,4410,4410,4410,Ses05F_impro04_M001," Well, of course not, but what are you going to do if you move back home?  Are you going to be able to find a job there?",
4411,4411,4411,4411,Ses05F_impro04_F002," I don't know.  I mean, what am I supposed to do? I've It's not for lack of effort.  I've been trying.",
4412,4412,4412,4412,Ses05F_impro04_M002," I wish I had some answers for you, babe.  I mean-I don't know what to tell you.",
4413,4413,4413,4413,Ses05F_impro04_F003, How did you get a job?  What am I - What am I supposed to do?,
4414,4414,4414,4414,Ses05F_impro04_M003, I went to school and I got my degree.  And I got a job.,
4415,4415,4415,4415,Ses05F_impro04_F004," I mean, I just don't--I don't know.  If you don't have a lot of qualification, where do you - where do you find work?  It's like L.A. is so frustrating because if you don't know somebody, you can't -you can't get a job.  It's impossible.  It's totally discriminatory.  You have to know somebody.",
4416,4416,4416,4416,Ses05F_impro04_M004, Nothing's impossible.,
4417,4417,4417,4417,Ses05F_impro04_F005, It's not fair.,
4418,4418,4418,4418,Ses05F_impro04_M005, You have to be willing - You have to be willing to start you know at the bottom and work your way up. and,
4419,4419,4419,4419,Ses05F_impro04_F006, That's fine.  I'd be willing to start anywhere.  I can't get a job.,
4420,4420,4420,4420,Ses05F_impro04_M006, I,
4421,4421,4421,4421,Ses05F_impro04_F007," I mean, on six seven and five an hour does not - does not pay the bills I mean.",
4422,4422,4422,4422,Ses05F_impro04_M007," No, it doesn't pay the bills, but it would pay something.  And it would help you get somewhere else.",
4423,4423,4423,4423,Ses05F_impro04_F008, I still can't live on in six seven and five.  It's not possible in Los Angeles.  Housing is too expensive.,
4424,4424,4424,4424,Ses05F_impro04_M008," and No, I understand, but you've got to start somewhere.  It's better than nothing and that's all you have.  You have nothing right now.",
4425,4425,4425,4425,Ses05F_impro04_F009," I mean I can do the McDonald's thing for a while as humiliating as that is, but I mean then what?  I mean You can't exactly move up in that kind of industry.",
4426,4426,4426,4426,Ses05F_impro04_M009," Wait, You can move up.  There's management programs in McDonalds and things like that.",
4427,4427,4427,4427,Ses05F_impro04_F010," Oh come on, that's not what I envisioned for myself. Honestly, would you settle for being a manager at McDonalds?",
4428,4428,4428,4428,Ses05F_impro04_M010," [GARBAGE] No, I wouldn't, but I--",
4429,4429,4429,4429,Ses05F_impro04_F011, This is humiliating.,
4430,4430,4430,4430,Ses05F_impro04_M011," Well, you know what?  Life gets humili... humiliating at times.",
4431,4431,4431,4431,Ses05F_impro04_F012," No, I don't I don't want to accept that.  I think that's bullshit.",
4432,4432,4432,4432,Ses05F_impro04_M012," Well, what are you going to do about it to make it different?",
4433,4433,4433,4433,Ses05F_impro04_F013, I don't know.  I feel like I've tried everything.,
4434,4434,4434,4434,Ses05F_impro04_M013, Have you?  There's got to be something else.,
4435,4435,4435,4435,Ses05F_impro04_F014, Three years of going out every day--every day--and looking for a job and being constantly denied everywhere I go.,
